source,destination,reachable,hops,total_slant_range_km,total_propagation_delay_ms,min_dataRate_Mbps,bottleneck_dataRate_Mbps,bottleneck_hop_index,bottleneck_from_node,bottleneck_to_node,link_rates_mbps,path_with_link_mbps,path_node_ids
Mauritius,Antarctica (TrollSat),True,10,12212.44,40.7363,743.74,743.74,2,15_7,15_8,"2950.43, 743.74, 743.74, 743.74, 743.74, 2884.49, 2884.49, 2884.49, 2884.49, 1650.09",Mauritius -[2950.43Mbps]-> 15_7 -[743.74Mbps*]-> 15_8 -[743.74Mbps]-> 15_9 -[743.74Mbps]-> 15_10 -[743.74Mbps]-> 15_11 -[2884.49Mbps]-> 16_11 -[2884.49Mbps]-> 17_11 -[2884.49Mbps]-> 18_11 -[2884.49Mbps]-> 19_11 -[1650.09Mbps]-> Antarctica (TrollSat),Mauritius -> 15_7 -> 15_8 -> 15_9 -> 15_10 -> 15_11 -> 16_11 -> 17_11 -> 18_11 -> 19_11 -> Antarctica (TrollSat)
Mauritius,"Hokkaido, Japan",True,12,13263.87,44.2435,743.74,743.74,2,15_7,15_6,"2950.43, 743.74, 743.74, 743.74, 743.74, 743.74, 2532.84, 2532.84, 2532.84, 2532.84, 2532.84, 2950.43","Mauritius -[2950.43Mbps]-> 15_7 -[743.74Mbps*]-> 15_6 -[743.74Mbps]-> 15_5 -[743.74Mbps]-> 15_4 -[743.74Mbps]-> 15_3 -[743.74Mbps]-> 15_2 -[2532.84Mbps]-> 16_2 -[2532.84Mbps]-> 17_2 -[2532.84Mbps]-> 18_2 -[2532.84Mbps]-> 19_2 -[2532.84Mbps]-> 20_2 -[2950.43Mbps]-> Hokkaido, Japan","Mauritius -> 15_7 -> 15_6 -> 15_5 -> 15_4 -> 15_3 -> 15_2 -> 16_2 -> 17_2 -> 18_2 -> 19_2 -> 20_2 -> Hokkaido, Japan"
Mauritius,"Okinawa, Japan",True,11,11883.55,39.6393,743.74,743.74,2,15_7,15_6,"2950.43, 743.74, 743.74, 743.74, 743.74, 2367.68, 2367.68, 2367.68, 2367.68, 2367.68, 2950.43","Mauritius -[2950.43Mbps]-> 15_7 -[743.74Mbps*]-> 15_6 -[743.74Mbps]-> 15_5 -[743.74Mbps]-> 15_4 -[743.74Mbps]-> 15_3 -[2367.68Mbps]-> 16_3 -[2367.68Mbps]-> 17_3 -[2367.68Mbps]-> 18_3 -[2367.68Mbps]-> 19_3 -[2367.68Mbps]-> 20_3 -[2950.43Mbps]-> Okinawa, Japan","Mauritius -> 15_7 -> 15_6 -> 15_5 -> 15_4 -> 15_3 -> 16_3 -> 17_3 -> 18_3 -> 19_3 -> 20_3 -> Okinawa, Japan"
"Awarua, New Zealand","Svalbard, Norway",True,12,23372.53,77.9624,743.74,743.74,2,57_12,57_13,"2950.43, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 1372.87","Awarua, New Zealand -[2950.43Mbps]-> 57_12 -[743.74Mbps*]-> 57_13 -[743.74Mbps]-> 57_14 -[743.74Mbps]-> 57_15 -[743.74Mbps]-> 57_16 -[743.74Mbps]-> 57_17 -[743.74Mbps]-> 57_18 -[743.74Mbps]-> 57_19 -[743.74Mbps]-> 57_20 -[743.74Mbps]-> 57_21 -[743.74Mbps]-> 57_0 -[1372.87Mbps]-> Svalbard, Norway","Awarua, New Zealand -> 57_12 -> 57_13 -> 57_14 -> 57_15 -> 57_16 -> 57_17 -> 57_18 -> 57_19 -> 57_20 -> 57_21 -> 57_0 -> Svalbard, Norway"
"Awarua, New Zealand","Vardø, Norway",True,15,23574.85,78.6372,743.74,743.74,2,57_12,57_13,"2950.43, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 2884.49, 2884.49, 2884.49, 1810.27","Awarua, New Zealand -[2950.43Mbps]-> 57_12 -[743.74Mbps*]-> 57_13 -[743.74Mbps]-> 57_14 -[743.74Mbps]-> 57_15 -[743.74Mbps]-> 57_16 -[743.74Mbps]-> 57_17 -[743.74Mbps]-> 57_18 -[743.74Mbps]-> 57_19 -[743.74Mbps]-> 57_20 -[743.74Mbps]-> 57_21 -[743.74Mbps]-> 57_0 -[2884.49Mbps]-> 58_0 -[2884.49Mbps]-> 59_0 -[2884.49Mbps]-> 60_0 -[1810.27Mbps]-> Vardø, Norway","Awarua, New Zealand -> 57_12 -> 57_13 -> 57_14 -> 57_15 -> 57_16 -> 57_17 -> 57_18 -> 57_19 -> 57_20 -> 57_21 -> 57_0 -> 58_0 -> 59_0 -> 60_0 -> Vardø, Norway"
"Awarua, New Zealand",Panama,True,11,15828.36,52.7977,743.74,743.74,2,57_12,57_11,"2950.43, 743.74, 2884.49, 2884.49, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 2950.43","Awarua, New Zealand -[2950.43Mbps]-> 57_12 -[743.74Mbps*]-> 57_11 -[2884.49Mbps]-> 56_11 -[2884.49Mbps]-> 55_11 -[743.74Mbps]-> 55_10 -[743.74Mbps]-> 55_9 -[743.74Mbps]-> 55_8 -[743.74Mbps]-> 55_7 -[743.74Mbps]-> 55_6 -[743.74Mbps]-> 55_5 -[2950.43Mbps]-> Panama","Awarua, New Zealand -> 57_12 -> 57_11 -> 56_11 -> 55_11 -> 55_10 -> 55_9 -> 55_8 -> 55_7 -> 55_6 -> 55_5 -> Panama"
"Awarua, New Zealand","Azores, Portugal (partner station)",True,13,21531.19,71.8203,743.74,743.74,2,57_12,57_11,"2950.43, 743.74, 2884.49, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 2950.43","Awarua, New Zealand -[2950.43Mbps]-> 57_12 -[743.74Mbps*]-> 57_11 -[2884.49Mbps]-> 58_11 -[743.74Mbps]-> 58_10 -[743.74Mbps]-> 58_9 -[743.74Mbps]-> 58_8 -[743.74Mbps]-> 58_7 -[743.74Mbps]-> 58_6 -[743.74Mbps]-> 58_5 -[743.74Mbps]-> 58_4 -[743.74Mbps]-> 58_3 -[743.74Mbps]-> 58_2 -[2950.43Mbps]-> Azores, Portugal (partner station)","Awarua, New Zealand -> 57_12 -> 57_11 -> 58_11 -> 58_10 -> 58_9 -> 58_8 -> 58_7 -> 58_6 -> 58_5 -> 58_4 -> 58_3 -> 58_2 -> Azores, Portugal (partner station)"
"Awarua, New Zealand",Singapore,True,44,28046.0,93.5514,743.74,743.74,2,57_12,57_11,"2950.43, 743.74, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 2950.43","Awarua, New Zealand -[2950.43Mbps]-> 57_12 -[743.74Mbps*]-> 57_11 -[2884.49Mbps]-> 58_11 -[2884.49Mbps]-> 59_11 -[2884.49Mbps]-> 60_11 -[2884.49Mbps]-> 61_11 -[2884.49Mbps]-> 62_11 -[2884.49Mbps]-> 63_11 -[2884.49Mbps]-> 64_11 -[2884.49Mbps]-> 65_11 -[2884.49Mbps]-> 66_11 -[2884.49Mbps]-> 67_11 -[2884.49Mbps]-> 68_11 -[2884.49Mbps]-> 69_11 -[2884.49Mbps]-> 70_11 -[2884.49Mbps]-> 71_11 -[2884.49Mbps]-> 0_11 -[2884.49Mbps]-> 1_11 -[2884.49Mbps]-> 2_11 -[2884.49Mbps]-> 3_11 -[2884.49Mbps]-> 4_11 -[2884.49Mbps]-> 5_11 -[2884.49Mbps]-> 6_11 -[2884.49Mbps]-> 7_11 -[2884.49Mbps]-> 8_11 -[2884.49Mbps]-> 9_11 -[2884.49Mbps]-> 10_11 -[2884.49Mbps]-> 11_11 -[2884.49Mbps]-> 12_11 -[2884.49Mbps]-> 13_11 -[2884.49Mbps]-> 14_11 -[2884.49Mbps]-> 15_11 -[2884.49Mbps]-> 16_11 -[2884.49Mbps]-> 17_11 -[2884.49Mbps]-> 18_11 -[2884.49Mbps]-> 19_11 -[2884.49Mbps]-> 20_11 -[743.74Mbps]-> 20_10 -[743.74Mbps]-> 20_9 -[743.74Mbps]-> 20_8 -[743.74Mbps]-> 20_7 -[743.74Mbps]-> 20_6 -[743.74Mbps]-> 20_5 -[2950.43Mbps]-> Singapore","Awarua, New Zealand -> 57_12 -> 57_11 -> 58_11 -> 59_11 -> 60_11 -> 61_11 -> 62_11 -> 63_11 -> 64_11 -> 65_11 -> 66_11 -> 67_11 -> 68_11 -> 69_11 -> 70_11 -> 71_11 -> 0_11 -> 1_11 -> 2_11 -> 3_11 -> 4_11 -> 5_11 -> 6_11 -> 7_11 -> 8_11 -> 9_11 -> 10_11 -> 11_11 -> 12_11 -> 13_11 -> 14_11 -> 15_11 -> 16_11 -> 17_11 -> 18_11 -> 19_11 -> 20_11 -> 20_10 -> 20_9 -> 20_8 -> 20_7 -> 20_6 -> 20_5 -> Singapore"
"Awarua, New Zealand","Hartebeesthoek, South Africa",True,25,13665.28,45.5825,743.74,743.74,23,36_12,36_13,"2950.43, 2708.67, 2708.67, 2708.67, 2708.67, 2708.67, 2708.67, 2708.67, 2708.67, 2708.67, 2708.67, 2708.67, 2708.67, 2708.67, 2708.67, 2708.67, 2708.67, 2708.67, 2708.67, 2708.67, 2708.67, 2708.67, 743.74, 743.74, 2950.43","Awarua, New Zealand -[2950.43Mbps]-> 57_12 -[2708.67Mbps]-> 56_12 -[2708.67Mbps]-> 55_12 -[2708.67Mbps]-> 54_12 -[2708.67Mbps]-> 53_12 -[2708.67Mbps]-> 52_12 -[2708.67Mbps]-> 51_12 -[2708.67Mbps]-> 50_12 -[2708.67Mbps]-> 49_12 -[2708.67Mbps]-> 48_12 -[2708.67Mbps]-> 47_12 -[2708.67Mbps]-> 46_12 -[2708.67Mbps]-> 45_12 -[2708.67Mbps]-> 44_12 -[2708.67Mbps]-> 43_12 -[2708.67Mbps]-> 42_12 -[2708.67Mbps]-> 41_12 -[2708.67Mbps]-> 40_12 -[2708.67Mbps]-> 39_12 -[2708.67Mbps]-> 38_12 -[2708.67Mbps]-> 37_12 -[2708.67Mbps]-> 36_12 -[743.74Mbps*]-> 36_13 -[743.74Mbps]-> 36_14 -[2950.43Mbps]-> Hartebeesthoek, South Africa","Awarua, New Zealand -> 57_12 -> 56_12 -> 55_12 -> 54_12 -> 53_12 -> 52_12 -> 51_12 -> 50_12 -> 49_12 -> 48_12 -> 47_12 -> 46_12 -> 45_12 -> 44_12 -> 43_12 -> 42_12 -> 41_12 -> 40_12 -> 39_12 -> 38_12 -> 37_12 -> 36_12 -> 36_13 -> 36_14 -> Hartebeesthoek, South Africa"
"Awarua, New Zealand","Dubai, United Arab Emirates",True,33,25687.59,85.6846,743.74,743.74,2,57_12,57_11,"2950.43, 743.74, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 2950.43","Awarua, New Zealand -[2950.43Mbps]-> 57_12 -[743.74Mbps*]-> 57_11 -[2884.49Mbps]-> 58_11 -[2884.49Mbps]-> 59_11 -[2884.49Mbps]-> 60_11 -[2884.49Mbps]-> 61_11 -[2884.49Mbps]-> 62_11 -[2884.49Mbps]-> 63_11 -[2884.49Mbps]-> 64_11 -[2884.49Mbps]-> 65_11 -[2884.49Mbps]-> 66_11 -[2884.49Mbps]-> 67_11 -[2884.49Mbps]-> 68_11 -[2884.49Mbps]-> 69_11 -[2884.49Mbps]-> 70_11 -[2884.49Mbps]-> 71_11 -[2884.49Mbps]-> 0_11 -[2884.49Mbps]-> 1_11 -[2884.49Mbps]-> 2_11 -[2884.49Mbps]-> 3_11 -[2884.49Mbps]-> 4_11 -[2884.49Mbps]-> 5_11 -[2884.49Mbps]-> 6_11 -[2884.49Mbps]-> 7_11 -[2884.49Mbps]-> 8_11 -[743.74Mbps]-> 8_10 -[743.74Mbps]-> 8_9 -[743.74Mbps]-> 8_8 -[743.74Mbps]-> 8_7 -[743.74Mbps]-> 8_6 -[743.74Mbps]-> 8_5 -[743.74Mbps]-> 8_4 -[2950.43Mbps]-> Dubai, United Arab Emirates","Awarua, New Zealand -> 57_12 -> 57_11 -> 58_11 -> 59_11 -> 60_11 -> 61_11 -> 62_11 -> 63_11 -> 64_11 -> 65_11 -> 66_11 -> 67_11 -> 68_11 -> 69_11 -> 70_11 -> 71_11 -> 0_11 -> 1_11 -> 2_11 -> 3_11 -> 4_11 -> 5_11 -> 6_11 -> 7_11 -> 8_11 -> 8_10 -> 8_9 -> 8_8 -> 8_7 -> 8_6 -> 8_5 -> 8_4 -> Dubai, United Arab Emirates"
"Awarua, New Zealand","Hawaii, US",True,31,22000.24,73.3849,743.74,743.74,25,8_12,8_13,"2950.43, 2708.67, 2708.67, 2708.67, 2708.67, 2708.67, 2708.67, 2708.67, 2708.67, 2708.67, 2708.67, 2708.67, 2708.67, 2708.67, 2708.67, 2708.67, 2708.67, 2708.67, 2708.67, 2708.67, 2708.67, 2708.67, 2708.67, 2708.67, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 2950.43","Awarua, New Zealand -[2950.43Mbps]-> 57_12 -[2708.67Mbps]-> 58_12 -[2708.67Mbps]-> 59_12 -[2708.67Mbps]-> 60_12 -[2708.67Mbps]-> 61_12 -[2708.67Mbps]-> 62_12 -[2708.67Mbps]-> 63_12 -[2708.67Mbps]-> 64_12 -[2708.67Mbps]-> 65_12 -[2708.67Mbps]-> 66_12 -[2708.67Mbps]-> 67_12 -[2708.67Mbps]-> 68_12 -[2708.67Mbps]-> 69_12 -[2708.67Mbps]-> 70_12 -[2708.67Mbps]-> 71_12 -[2708.67Mbps]-> 0_12 -[2708.67Mbps]-> 1_12 -[2708.67Mbps]-> 2_12 -[2708.67Mbps]-> 3_12 -[2708.67Mbps]-> 4_12 -[2708.67Mbps]-> 5_12 -[2708.67Mbps]-> 6_12 -[2708.67Mbps]-> 7_12 -[2708.67Mbps]-> 8_12 -[743.74Mbps*]-> 8_13 -[743.74Mbps]-> 8_14 -[743.74Mbps]-> 8_15 -[743.74Mbps]-> 8_16 -[743.74Mbps]-> 8_17 -[743.74Mbps]-> 8_18 -[2950.43Mbps]-> Hawaii, US","Awarua, New Zealand -> 57_12 -> 58_12 -> 59_12 -> 60_12 -> 61_12 -> 62_12 -> 63_12 -> 64_12 -> 65_12 -> 66_12 -> 67_12 -> 68_12 -> 69_12 -> 70_12 -> 71_12 -> 0_12 -> 1_12 -> 2_12 -> 3_12 -> 4_12 -> 5_12 -> 6_12 -> 7_12 -> 8_12 -> 8_13 -> 8_14 -> 8_15 -> 8_16 -> 8_17 -> 8_18 -> Hawaii, US"
"Awarua, New Zealand","Maspalomas, Canary Islands, Spain",True,17,21344.41,71.1973,743.74,743.74,2,57_12,57_11,"2950.43, 743.74, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 2950.43","Awarua, New Zealand -[2950.43Mbps]-> 57_12 -[743.74Mbps*]-> 57_11 -[2884.49Mbps]-> 58_11 -[2884.49Mbps]-> 59_11 -[2884.49Mbps]-> 60_11 -[2884.49Mbps]-> 61_11 -[2884.49Mbps]-> 62_11 -[2884.49Mbps]-> 63_11 -[743.74Mbps]-> 63_10 -[743.74Mbps]-> 63_9 -[743.74Mbps]-> 63_8 -[743.74Mbps]-> 63_7 -[743.74Mbps]-> 63_6 -[743.74Mbps]-> 63_5 -[743.74Mbps]-> 63_4 -[743.74Mbps]-> 63_3 -[2950.43Mbps]-> Maspalomas, Canary Islands, Spain","Awarua, New Zealand -> 57_12 -> 57_11 -> 58_11 -> 59_11 -> 60_11 -> 61_11 -> 62_11 -> 63_11 -> 63_10 -> 63_9 -> 63_8 -> 63_7 -> 63_6 -> 63_5 -> 63_4 -> 63_3 -> Maspalomas, Canary Islands, Spain"
"Awarua, New Zealand","Jeju, South Korea",True,19,18970.66,63.2793,743.74,743.74,12,67_12,67_13,"2950.43, 2708.67, 2708.67, 2708.67, 2708.67, 2708.67, 2708.67, 2708.67, 2708.67, 2708.67, 2708.67, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 2950.43","Awarua, New Zealand -[2950.43Mbps]-> 57_12 -[2708.67Mbps]-> 58_12 -[2708.67Mbps]-> 59_12 -[2708.67Mbps]-> 60_12 -[2708.67Mbps]-> 61_12 -[2708.67Mbps]-> 62_12 -[2708.67Mbps]-> 63_12 -[2708.67Mbps]-> 64_12 -[2708.67Mbps]-> 65_12 -[2708.67Mbps]-> 66_12 -[2708.67Mbps]-> 67_12 -[743.74Mbps*]-> 67_13 -[743.74Mbps]-> 67_14 -[743.74Mbps]-> 67_15 -[743.74Mbps]-> 67_16 -[743.74Mbps]-> 67_17 -[743.74Mbps]-> 67_18 -[743.74Mbps]-> 67_19 -[2950.43Mbps]-> Jeju, South Korea","Awarua, New Zealand -> 57_12 -> 58_12 -> 59_12 -> 60_12 -> 61_12 -> 62_12 -> 63_12 -> 64_12 -> 65_12 -> 66_12 -> 67_12 -> 67_13 -> 67_14 -> 67_15 -> 67_16 -> 67_17 -> 67_18 -> 67_19 -> Jeju, South Korea"
"Awarua, New Zealand","Mingenew, Australia",True,34,19408.88,64.7411,743.74,743.74,2,57_12,57_11,"2950.43, 743.74, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 743.74, 743.74, 743.74, 2950.43","Awarua, New Zealand -[2950.43Mbps]-> 57_12 -[743.74Mbps*]-> 57_11 -[2884.49Mbps]-> 56_11 -[2884.49Mbps]-> 55_11 -[2884.49Mbps]-> 54_11 -[2884.49Mbps]-> 53_11 -[2884.49Mbps]-> 52_11 -[2884.49Mbps]-> 51_11 -[2884.49Mbps]-> 50_11 -[2884.49Mbps]-> 49_11 -[2884.49Mbps]-> 48_11 -[2884.49Mbps]-> 47_11 -[2884.49Mbps]-> 46_11 -[2884.49Mbps]-> 45_11 -[2884.49Mbps]-> 44_11 -[2884.49Mbps]-> 43_11 -[2884.49Mbps]-> 42_11 -[2884.49Mbps]-> 41_11 -[2884.49Mbps]-> 40_11 -[2884.49Mbps]-> 39_11 -[2884.49Mbps]-> 38_11 -[2884.49Mbps]-> 37_11 -[2884.49Mbps]-> 36_11 -[2884.49Mbps]-> 35_11 -[2884.49Mbps]-> 34_11 -[2884.49Mbps]-> 33_11 -[2884.49Mbps]-> 32_11 -[2884.49Mbps]-> 31_11 -[2884.49Mbps]-> 30_11 -[2884.49Mbps]-> 29_11 -[743.74Mbps]-> 29_10 -[743.74Mbps]-> 29_9 -[743.74Mbps]-> 29_8 -[2950.43Mbps]-> Mingenew, Australia","Awarua, New Zealand -> 57_12 -> 57_11 -> 56_11 -> 55_11 -> 54_11 -> 53_11 -> 52_11 -> 51_11 -> 50_11 -> 49_11 -> 48_11 -> 47_11 -> 46_11 -> 45_11 -> 44_11 -> 43_11 -> 42_11 -> 41_11 -> 40_11 -> 39_11 -> 38_11 -> 37_11 -> 36_11 -> 35_11 -> 34_11 -> 33_11 -> 32_11 -> 31_11 -> 30_11 -> 29_11 -> 29_10 -> 29_9 -> 29_8 -> Mingenew, Australia"
"Awarua, New Zealand","Tromsø, Norway (TNOC)",True,13,22775.71,75.9716,743.74,743.74,2,57_12,57_13,"2950.43, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 2884.49, 1851.65","Awarua, New Zealand -[2950.43Mbps]-> 57_12 -[743.74Mbps*]-> 57_13 -[743.74Mbps]-> 57_14 -[743.74Mbps]-> 57_15 -[743.74Mbps]-> 57_16 -[743.74Mbps]-> 57_17 -[743.74Mbps]-> 57_18 -[743.74Mbps]-> 57_19 -[743.74Mbps]-> 57_20 -[743.74Mbps]-> 57_21 -[743.74Mbps]-> 57_0 -[2884.49Mbps]-> 58_0 -[1851.65Mbps]-> Tromsø, Norway (TNOC)","Awarua, New Zealand -> 57_12 -> 57_13 -> 57_14 -> 57_15 -> 57_16 -> 57_17 -> 57_18 -> 57_19 -> 57_20 -> 57_21 -> 57_0 -> 58_0 -> Tromsø, Norway (TNOC)"
"Awarua, New Zealand","Jan Mayen, Norway",True,17,24373.89,81.3025,743.74,743.74,2,57_12,57_13,"2950.43, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 1755.10","Awarua, New Zealand -[2950.43Mbps]-> 57_12 -[743.74Mbps*]-> 57_13 -[743.74Mbps]-> 57_14 -[743.74Mbps]-> 57_15 -[743.74Mbps]-> 57_16 -[743.74Mbps]-> 57_17 -[743.74Mbps]-> 57_18 -[743.74Mbps]-> 57_19 -[743.74Mbps]-> 57_20 -[743.74Mbps]-> 57_21 -[743.74Mbps]-> 57_0 -[2884.49Mbps]-> 56_0 -[2884.49Mbps]-> 55_0 -[2884.49Mbps]-> 54_0 -[2884.49Mbps]-> 53_0 -[2884.49Mbps]-> 52_0 -[1755.10Mbps]-> Jan Mayen, Norway","Awarua, New Zealand -> 57_12 -> 57_13 -> 57_14 -> 57_15 -> 57_16 -> 57_17 -> 57_18 -> 57_19 -> 57_20 -> 57_21 -> 57_0 -> 56_0 -> 55_0 -> 54_0 -> 53_0 -> 52_0 -> Jan Mayen, Norway"
"Awarua, New Zealand","Fairbanks, Alaska, US",True,45,33892.55,113.0534,743.74,743.74,2,57_12,57_13,"2950.43, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2884.49, 2169.33","Awarua, New Zealand -[2950.43Mbps]-> 57_12 -[743.74Mbps*]-> 57_13 -[743.74Mbps]-> 57_14 -[743.74Mbps]-> 57_15 -[743.74Mbps]-> 57_16 -[743.74Mbps]-> 57_17 -[743.74Mbps]-> 57_18 -[743.74Mbps]-> 57_19 -[743.74Mbps]-> 57_20 -[743.74Mbps]-> 57_21 -[743.74Mbps]-> 57_0 -[2884.49Mbps]-> 56_0 -[2884.49Mbps]-> 55_0 -[2884.49Mbps]-> 54_0 -[2884.49Mbps]-> 53_0 -[2884.49Mbps]-> 52_0 -[2884.49Mbps]-> 51_0 -[2884.49Mbps]-> 50_0 -[2884.49Mbps]-> 49_0 -[2884.49Mbps]-> 48_0 -[2884.49Mbps]-> 47_0 -[2884.49Mbps]-> 46_0 -[2884.49Mbps]-> 45_0 -[2884.49Mbps]-> 44_0 -[2884.49Mbps]-> 43_0 -[2884.49Mbps]-> 42_0 -[2884.49Mbps]-> 41_0 -[2884.49Mbps]-> 40_0 -[2884.49Mbps]-> 39_0 -[2884.49Mbps]-> 38_0 -[2884.49Mbps]-> 37_0 -[2884.49Mbps]-> 36_0 -[2884.49Mbps]-> 35_0 -[2884.49Mbps]-> 34_0 -[2884.49Mbps]-> 33_0 -[2884.49Mbps]-> 32_0 -[2884.49Mbps]-> 31_0 -[2884.49Mbps]-> 30_0 -[2884.49Mbps]-> 29_0 -[2884.49Mbps]-> 28_0 -[2884.49Mbps]-> 27_0 -[2884.49Mbps]-> 26_0 -[2884.49Mbps]-> 25_0 -[2884.49Mbps]-> 24_0 -[2169.33Mbps]-> Fairbanks, Alaska, US","Awarua, New Zealand -> 57_12 -> 57_13 -> 57_14 -> 57_15 -> 57_16 -> 57_17 -> 57_18 -> 57_19 -> 57_20 -> 57_21 -> 57_0 -> 56_0 -> 55_0 -> 54_0 -> 53_0 -> 52_0 -> 51_0 -> 50_0 -> 49_0 -> 48_0 -> 47_0 -> 46_0 -> 45_0 -> 44_0 -> 43_0 -> 42_0 -> 41_0 -> 40_0 -> 39_0 -> 38_0 -> 37_0 -> 36_0 -> 35_0 -> 34_0 -> 33_0 -> 32_0 -> 31_0 -> 30_0 -> 29_0 -> 28_0 -> 27_0 -> 26_0 -> 25_0 -> 24_0 -> Fairbanks, Alaska, US"
"Awarua, New Zealand","Puertollano, Spain",True,23,22200.89,74.0542,743.74,743.74,15,44_12,44_13,"2950.43, 2708.67, 2708.67, 2708.67, 2708.67, 2708.67, 2708.67, 2708.67, 2708.67, 2708.67, 2708.67, 2708.67, 2708.67, 2708.67, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 743.74, 2950.43","Awarua, New Zealand -[2950.43Mbps]-> 57_12 -[2708.67Mbps]-> 56_12 -[2708.67Mbps]-> 55_12 -[2708.67Mbps]-> 54_12 -[2708.67Mbps]-> 53_12 -[2708.67Mbps]-> 52_12 -[2708.67Mbps]-> 51_12 -[2708.67Mbps]-> 50_12 -[2708.67Mbps]-> 49_12 -[2708.67Mbps]-> 48_12 -[2708.67Mbps]-> 47_12 -[2708.67Mbps]-> 46_12 -[2708.67Mbps]-> 45_12 -[2708.67Mbps]-> 44_12 -[743.74Mbps*]-> 44_13 -[743.74Mbps]-> 44_14 -[743.74Mbps]-> 44_15 -[743.74Mbps]-> 44_16 -[743.74Mbps]-> 44_17 -[743.74Mbps]-> 44_18 -[743.74Mbps]-> 44_19 -[743.74Mbps]-> 44_20 -[2950.43Mbps]-> Puertollano, Spain","Awarua, New Zealand -> 57_12 -> 56_12 -> 55_12 -> 54_12 -> 53_12 -> 52_12 -> 51_12 -> 50_12 -> 49_12 -> 48_12 -> 47_12 -> 46_12 -> 45_12 -> 44_12 -> 44_13 -> 44_14 -> 44_15 -> 44_16 -> 44_17 -> 44_18 -> 44_19 -> 44_20 -> Puertollano, Spain"
